order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
2023-02-06,2023,Q1,2,February,Europe,UK,Clothing,Outerwear,Corporate,5,37.32,186.6,141.93,44.67,0.2394
2022-07-01,2022,Q3,7,July,Latin America,Chile,Electronics,Laptops,Consumer,14,780.36,10925.04,8881.84,2043.2,0.187
2022-09-12,2022,Q3,9,September,Latin America,Argentina,Office Supplies,Binders,Corporate,7,140.81,985.67,599.7,385.97,0.3916
2024-08-03,2024,Q3,8,August,Latin America,Brazil,Clothing,Shirts,Corporate,2,71.37,142.74,105.3,37.44,0.2623
2023-05-17,2023,Q2,5,May,Latin America,Argentina,Office Supplies,Art Supplies,Consumer,4,88.72,354.88,284.46,70.42,0.1984
2024-11-09,2024,Q4,11,November,Latin America,Argentina,Office Supplies,Binders,Corporate,5,59.37,296.85,158.14,138.71,0.4673
2023-07-13,2023,Q3,7,July,Asia Pacific,Japan,Office Supplies,Art Supplies,Home Office,13,132.11,1717.43,1305.24,412.19,0.24
2023-11-16,2023,Q4,11,November,Europe,UK,Furniture,Tables,Home Office,13,190.92,2481.96,1612.27,869.69,0.3504
2024-07-30,2024,Q3,7,July,Asia Pacific,China,Furniture,Tables,Corporate,7,349.49,2446.43,1951.63,494.8,0.2023
2024-08-11,2024,Q3,8,August,Latin America,Chile,Clothing,Pants,Consumer,19,44.29,841.51,455.23,386.28,0.459
2023-06-28,2023,Q2,6,June,Europe,Germany,Clothing,Pants,Corporate,8,218.04,1744.32,920.86,823.46,0.4721
2023-12-28,2023,Q4,12,December,North America,Canada,Clothing,Pants,Consumer,9,201.05,1809.45,1126.84,682.61,0.3772
2023-09-03,2023,Q3,9,September,North America,USA,Office Supplies,Binders,Consumer,11,117.59,1293.49,1069.36,224.13,0.1733
2023-03-02,2023,Q1,3,March,North America,Mexico,Electronics,Phones,Home Office,8,1210.59,9684.72,6354.27,3330.45,0.3439
2022-04-06,2022,Q2,4,April,Asia Pacific,China,Clothing,Pants,Corporate,10,289.91,2899.1,2393.93,505.17,0.1743
2024-01-02,2024,Q1,1,January,Europe,France,Office Supplies,Art Supplies,Corporate,5,106.48,532.4,304.26,228.14,0.4285
2023-12-05,2023,Q4,12,December,Europe,UK,Clothing,Pants,Consumer,2,228.37,456.74,349.83,106.91,0.2341
2023-12-02,2023,Q4,12,December,Europe,France,Furniture,Tables,Corporate,19,357.28,6788.32,4818.96,1969.36,0.2901
2022-03-07,2022,Q1,3,March,North America,USA,Office Supplies,Binders,Consumer,1,12.84,12.84,9.84,3.0,0.2336
2022-06-11,2022,Q2,6,June,North America,USA,Furniture,Tables,Home Office,10,643.39,6433.9,3450.29,2983.61,0.4637
2024-01-11,2024,Q1,1,January,Latin America,Brazil,Electronics,Accessories,Home Office,8,640.93,5127.44,4286.43,841.01,0.164
2024-10-24,2024,Q4,10,October,Latin America,Argentina,Electronics,Phones,Home Office,7,118.21,827.47,495.94,331.53,0.4007
2022-07-28,2022,Q3,7,July,Asia Pacific,Japan,Clothing,Pants,Corporate,14,204.72,2866.08,2009.97,856.11,0.2987
2024-05-23,2024,Q2,5,May,North America,Canada,Office Supplies,Binders,Corporate,6,41.92,251.52,157.56,93.96,0.3736
2024-05-20,2024,Q2,5,May,North America,Mexico,Clothing,Outerwear,Corporate,3,138.81,416.43,341.68,74.75,0.1795
2022-01-01,2022,Q1,1,January,Asia Pacific,India,Clothing,Pants,Home Office,10,100.36,1003.6,821.61,181.99,0.1813
2024-02-25,2024,Q1,2,February,Europe,Germany,Office Supplies,Art Supplies,Consumer,3,132.13,396.39,265.75,130.64,0.3296
2024-01-26,2024,Q1,1,January,Latin America,Argentina,Office Supplies,Paper,Home Office,1,183.67,183.67,116.8,66.87,0.3641
2022-05-19,2022,Q2,5,May,Asia Pacific,Japan,Furniture,Storage,Consumer,13,790.99,10282.87,8674.26,1608.61,0.1564
2022-01-08,2022,Q1,1,January,Europe,France,Clothing,Pants,Corporate,13,275.29,3578.77,2107.96,1470.81,0.411
2022-02-05,2022,Q1,2,February,Asia Pacific,Australia,Clothing,Outerwear,Consumer,6,114.32,685.92,367.93,317.99,0.4636
2024-12-31,2024,Q4,12,December,Latin America,Brazil,Furniture,Chairs,Corporate,14,898.28,12575.92,10479.3,2096.62,0.1667
2022-04-23,2022,Q2,4,April,Asia Pacific,China,Furniture,Chairs,Home Office,2,1243.6,2487.2,1483.8,1003.4,0.4034
2024-03-06,2024,Q1,3,March,Latin America,Brazil,Office Supplies,Binders,Corporate,19,47.27,898.13,633.12,265.01,0.2951
2024-07-12,2024,Q3,7,July,Europe,France,Electronics,Laptops,Corporate,10,1349.05,13490.5,6819.13,6671.37,0.4945
2024-10-21,2024,Q4,10,October,Asia Pacific,Japan,Office Supplies,Binders,Corporate,3,123.1,369.3,247.91,121.39,0.3287
2023-09-12,2023,Q3,9,September,Europe,Germany,Furniture,Tables,Home Office,5,1237.01,6185.05,5015.22,1169.83,0.1891
2023-06-22,2023,Q2,6,June,Asia Pacific,China,Electronics,Accessories,Home Office,16,896.76,14348.16,10156.75,4191.41,0.2921
2022-12-07,2022,Q4,12,December,Europe,Italy,Furniture,Tables,Consumer,5,660.79,3303.95,2257.89,1046.06,0.3166
2024-04-12,2024,Q2,4,April,Latin America,Argentina,Clothing,Pants,Corporate,5,145.79,728.95,474.72,254.23,0.3488
2022-07-15,2022,Q3,7,July,Europe,Germany,Furniture,Tables,Consumer,9,349.37,3144.33,1943.98,1200.35,0.3818
2024-11-01,2024,Q4,11,November,Europe,Germany,Furniture,Tables,Home Office,13,236.79,3078.27,2222.82,855.45,0.2779
2024-02-05,2024,Q1,2,February,Europe,UK,Clothing,Pants,Home Office,5,25.4,127.0,92.55,34.45,0.2713
2022-06-10,2022,Q2,6,June,Asia Pacific,Japan,Office Supplies,Art Supplies,Consumer,5,69.42,347.1,240.21,106.89,0.308
2022-09-01,2022,Q3,9,September,Latin America,Chile,Office Supplies,Binders,Home Office,7,48.58,340.06,270.87,69.19,0.2035
2022-04-29,2022,Q2,4,April,Asia Pacific,China,Furniture,Storage,Corporate,15,740.7,11110.5,8109.06,3001.44,0.2701
2023-11-08,2023,Q4,11,November,Asia Pacific,China,Clothing,Pants,Corporate,18,255.46,4598.28,2534.47,2063.81,0.4488
2022-12-31,2022,Q4,12,December,Europe,France,Electronics,Accessories,Consumer,19,1000.01,19000.19,14523.91,4476.28,0.2356
2023-09-30,2023,Q3,9,September,North America,Mexico,Electronics,Accessories,Consumer,18,1931.88,34773.84,21336.99,13436.85,0.3864
2023-02-06,2023,Q1,2,February,North America,Canada,Clothing,Shirts,Corporate,1,78.98,78.98,54.57,24.41,0.3091
2022-09-18,2022,Q3,9,September,Europe,UK,Furniture,Chairs,Home Office,12,1307.58,15690.96,11180.81,4510.15,0.2874
2024-01-28,2024,Q1,1,January,Latin America,Chile,Furniture,Chairs,Home Office,18,1223.77,22027.86,13559.78,8468.08,0.3844
2022-07-28,2022,Q3,7,July,Europe,Germany,Office Supplies,Paper,Corporate,9,28.54,256.86,157.74,99.12,0.3859
2023-01-31,2023,Q1,1,January,Asia Pacific,China,Electronics,Laptops,Home Office,8,1294.41,10355.28,5709.62,4645.66,0.4486
2024-04-02,2024,Q2,4,April,North America,USA,Furniture,Chairs,Corporate,19,384.96,7314.24,4135.61,3178.63,0.4346
2023-12-31,2023,Q4,12,December,Asia Pacific,Japan,Electronics,Phones,Corporate,6,1520.75,9124.5,5461.56,3662.94,0.4014
2023-04-03,2023,Q2,4,April,North America,USA,Electronics,Laptops,Corporate,17,438.57,7455.69,3835.64,3620.05,0.4855
2022-01-22,2022,Q1,1,January,Latin America,Argentina,Electronics,Accessories,Home Office,17,898.26,15270.42,12813.65,2456.77,0.1609
2022-07-24,2022,Q3,7,July,North America,Mexico,Clothing,Pants,Home Office,12,155.53,1866.36,1276.29,590.07,0.3162
2023-09-13,2023,Q3,9,September,Asia Pacific,Australia,Clothing,Pants,Home Office,13,292.89,3807.57,2821.8,985.77,0.2589
2024-06-04,2024,Q2,6,June,Europe,UK,Office Supplies,Binders,Consumer,2,141.38,282.76,214.13,68.63,0.2427
2023-01-12,2023,Q1,1,January,North America,USA,Clothing,Outerwear,Home Office,4,63.77,255.08,158.23,96.85,0.3797
2023-07-01,2023,Q3,7,July,Asia Pacific,Japan,Electronics,Laptops,Corporate,4,663.74,2654.96,1850.43,804.53,0.303
2022-06-18,2022,Q2,6,June,North America,USA,Clothing,Shirts,Home Office,3,199.61,598.83,338.39,260.44,0.4349
2024-02-23,2024,Q1,2,February,Latin America,Chile,Electronics,Phones,Consumer,11,1245.19,13697.09,7744.59,5952.5,0.4346
2024-12-14,2024,Q4,12,December,Europe,France,Office Supplies,Paper,Home Office,6,60.09,360.54,221.09,139.45,0.3868
2022-09-10,2022,Q3,9,September,Latin America,Chile,Furniture,Tables,Home Office,10,169.91,1699.1,1435.89,263.21,0.1549
2022-09-15,2022,Q3,9,September,Europe,Germany,Clothing,Pants,Home Office,2,59.51,119.02,64.75,54.27,0.456
2024-04-03,2024,Q2,4,April,Europe,Italy,Clothing,Shirts,Consumer,3,200.88,602.64,376.46,226.18,0.3753
2024-12-19,2024,Q4,12,December,Europe,UK,Clothing,Outerwear,Home Office,4,224.19,896.76,665.12,231.64,0.2583
2022-06-26,2022,Q2,6,June,North America,USA,Office Supplies,Art Supplies,Consumer,17,47.17,801.89,539.57,262.32,0.3271
2022-10-12,2022,Q4,10,October,Asia Pacific,India,Furniture,Chairs,Home Office,17,819.96,13939.32,8363.27,5576.05,0.4
2024-07-22,2024,Q3,7,July,North America,Mexico,Furniture,Chairs,Consumer,17,743.39,12637.63,9436.37,3201.26,0.2533
2022-03-04,2022,Q1,3,March,North America,Mexico,Clothing,Pants,Home Office,16,62.42,998.72,589.54,409.18,0.4097
2023-11-27,2023,Q4,11,November,Latin America,Chile,Furniture,Tables,Consumer,4,1339.22,5356.88,4050.69,1306.19,0.2438
2024-08-06,2024,Q3,8,August,North America,USA,Office Supplies,Paper,Corporate,6,109.78,658.68,437.52,221.16,0.3358
2023-11-17,2023,Q4,11,November,Europe,Germany,Office Supplies,Art Supplies,Home Office,11,106.56,1172.16,828.3,343.86,0.2934
2022-02-17,2022,Q1,2,February,Europe,Italy,Electronics,Laptops,Consumer,11,649.02,7139.22,3921.29,3217.93,0.4507
2023-08-13,2023,Q3,8,August,North America,USA,Furniture,Tables,Consumer,9,1395.68,12561.12,6323.68,6237.44,0.4966
2024-05-07,2024,Q2,5,May,Asia Pacific,Australia,Clothing,Pants,Corporate,19,134.66,2558.54,1431.07,1127.47,0.4407
2024-03-28,2024,Q1,3,March,Asia Pacific,China,Electronics,Laptops,Consumer,4,708.24,2832.96,2249.86,583.1,0.2058
2024-10-26,2024,Q4,10,October,Asia Pacific,India,Clothing,Outerwear,Corporate,15,189.91,2848.65,2282.5,566.15,0.1987
2023-02-23,2023,Q1,2,February,North America,USA,Clothing,Pants,Home Office,19,216.04,4104.76,3020.35,1084.41,0.2642
2023-12-27,2023,Q4,12,December,Latin America,Brazil,Furniture,Storage,Home Office,2,1049.62,2099.24,1708.98,390.26,0.1859
2024-10-04,2024,Q4,10,October,Latin America,Chile,Clothing,Pants,Corporate,2,152.36,304.72,185.5,119.22,0.3912
2023-05-02,2023,Q2,5,May,North America,USA,Clothing,Outerwear,Consumer,10,117.74,1177.4,643.14,534.26,0.4538
2024-05-03,2024,Q2,5,May,Europe,France,Electronics,Phones,Consumer,12,157.8,1893.6,1392.8,500.8,0.2645
2023-02-01,2023,Q1,2,February,Latin America,Brazil,Office Supplies,Binders,Home Office,19,195.44,3713.36,2137.84,1575.52,0.4243
2023-07-22,2023,Q3,7,July,Latin America,Brazil,Electronics,Phones,Home Office,16,706.83,11309.28,7975.61,3333.67,0.2948
2022-02-04,2022,Q1,2,February,Europe,UK,Electronics,Accessories,Home Office,7,589.95,4129.65,2201.01,1928.64,0.467
2023-06-10,2023,Q2,6,June,Asia Pacific,Japan,Furniture,Storage,Home Office,11,1470.1,16171.1,10151.87,6019.23,0.3722
2023-08-17,2023,Q3,8,August,Asia Pacific,China,Electronics,Laptops,Corporate,10,1167.61,11676.1,7609.12,4066.98,0.3483
2022-04-08,2022,Q2,4,April,Asia Pacific,Japan,Office Supplies,Binders,Consumer,3,50.44,151.32,124.9,26.42,0.1746
2023-05-06,2023,Q2,5,May,Asia Pacific,China,Clothing,Pants,Consumer,17,25.1,426.7,232.55,194.15,0.455
2022-04-26,2022,Q2,4,April,Asia Pacific,Japan,Furniture,Storage,Home Office,4,1234.95,4939.8,2640.64,2299.16,0.4654
2024-03-17,2024,Q1,3,March,Latin America,Brazil,Office Supplies,Art Supplies,Home Office,3,130.75,392.25,280.74,111.51,0.2843
2024-04-07,2024,Q2,4,April,Latin America,Argentina,Clothing,Outerwear,Home Office,1,222.72,222.72,155.4,67.32,0.3023
2022-11-02,2022,Q4,11,November,Europe,UK,Furniture,Chairs,Home Office,15,288.63,4329.45,3033.2,1296.25,0.2994
2022-12-04,2022,Q4,12,December,North America,USA,Furniture,Chairs,Consumer,14,992.66,13897.24,9176.42,4720.82,0.3397
2024-02-04,2024,Q1,2,February,Europe,Germany,Clothing,Outerwear,Home Office,14,133.17,1864.38,1390.17,474.21,0.2544
2023-12-04,2023,Q4,12,December,Latin America,Chile,Office Supplies,Art Supplies,Corporate,18,191.95,3455.1,2062.72,1392.38,0.403
2024-09-20,2024,Q3,9,September,Latin America,Chile,Clothing,Outerwear,Consumer,12,270.43,3245.16,2218.3,1026.86,0.3164
2024-03-28,2024,Q1,3,March,Asia Pacific,Australia,Furniture,Tables,Corporate,6,194.23,1165.38,646.53,518.85,0.4452
2023-07-29,2023,Q3,7,July,Asia Pacific,India,Office Supplies,Paper,Consumer,11,100.26,1102.86,822.21,280.65,0.2545
2023-04-19,2023,Q2,4,April,Asia Pacific,Japan,Electronics,Laptops,Corporate,17,1963.81,33384.77,24230.2,9154.57,0.2742
2023-12-07,2023,Q4,12,December,Asia Pacific,Japan,Clothing,Pants,Home Office,7,171.04,1197.28,815.6,381.68,0.3188
2024-07-25,2024,Q3,7,July,Asia Pacific,China,Electronics,Accessories,Home Office,17,103.28,1755.76,937.9,817.86,0.4658
2023-08-20,2023,Q3,8,August,Latin America,Chile,Furniture,Tables,Corporate,9,923.67,8313.03,5073.23,3239.8,0.3897
2023-10-24,2023,Q4,10,October,North America,Mexico,Electronics,Accessories,Home Office,15,1548.27,23224.05,16348.65,6875.4,0.296
2024-10-06,2024,Q4,10,October,Latin America,Argentina,Office Supplies,Paper,Corporate,4,58.02,232.08,157.45,74.63,0.3216
2024-04-12,2024,Q2,4,April,Asia Pacific,Australia,Electronics,Laptops,Home Office,13,985.67,12813.71,7343.76,5469.95,0.4269
2024-06-11,2024,Q2,6,June,Asia Pacific,China,Clothing,Pants,Home Office,12,258.36,3100.32,2020.41,1079.91,0.3483
2024-05-24,2024,Q2,5,May,Europe,Germany,Electronics,Accessories,Consumer,3,281.63,844.89,552.75,292.14,0.3458
2023-12-20,2023,Q4,12,December,Europe,Germany,Electronics,Laptops,Consumer,13,1531.15,19904.95,12915.81,6989.14,0.3511
2022-03-19,2022,Q1,3,March,North America,Mexico,Office Supplies,Art Supplies,Corporate,12,23.96,287.52,229.86,57.66,0.2005
2022-11-14,2022,Q4,11,November,Europe,UK,Furniture,Chairs,Home Office,12,1240.32,14883.84,12213.64,2670.2,0.1794
2023-07-30,2023,Q3,7,July,Europe,UK,Furniture,Tables,Corporate,6,1428.72,8572.32,4741.21,3831.11,0.4469
2024-04-20,2024,Q2,4,April,North America,Mexico,Office Supplies,Binders,Home Office,13,23.63,307.19,165.56,141.63,0.4611
2022-04-11,2022,Q2,4,April,North America,Mexico,Electronics,Laptops,Consumer,16,999.5,15992.0,12637.68,3354.32,0.2097
2023-02-22,2023,Q1,2,February,Europe,UK,Electronics,Phones,Corporate,16,528.05,8448.8,4716.09,3732.71,0.4418
2023-03-25,2023,Q1,3,March,Latin America,Chile,Furniture,Tables,Home Office,7,166.31,1164.17,948.1,216.07,0.1856
2024-03-28,2024,Q1,3,March,Latin America,Chile,Clothing,Shirts,Corporate,13,68.11,885.43,553.7,331.73,0.3747
2023-10-31,2023,Q4,10,October,Asia Pacific,Australia,Clothing,Shirts,Corporate,1,213.81,213.81,144.79,69.02,0.3228
2023-05-17,2023,Q2,5,May,Europe,Italy,Electronics,Accessories,Corporate,15,1029.13,15436.95,12029.64,3407.31,0.2207
2024-09-19,2024,Q3,9,September,Asia Pacific,India,Furniture,Tables,Consumer,9,408.75,3678.75,3062.46,616.29,0.1675
2022-04-09,2022,Q2,4,April,Asia Pacific,Japan,Clothing,Outerwear,Corporate,7,213.02,1491.14,1093.99,397.15,0.2663
2022-05-09,2022,Q2,5,May,North America,Mexico,Furniture,Storage,Home Office,2,1127.73,2255.46,1552.35,703.11,0.3117
2023-12-16,2023,Q4,12,December,Latin America,Argentina,Furniture,Storage,Corporate,15,1300.99,19514.85,15070.04,4444.81,0.2278
2022-03-29,2022,Q1,3,March,Europe,Germany,Office Supplies,Binders,Home Office,12,167.12,2005.44,1030.97,974.47,0.4859
2023-03-22,2023,Q1,3,March,Europe,Germany,Clothing,Pants,Corporate,15,80.83,1212.45,633.87,578.58,0.4772
2023-10-18,2023,Q4,10,October,Europe,Germany,Furniture,Tables,Consumer,14,183.52,2569.28,1487.05,1082.23,0.4212
2024-05-03,2024,Q2,5,May,Asia Pacific,Japan,Office Supplies,Binders,Corporate,1,5.87,5.87,3.96,1.91,0.3254
2024-11-14,2024,Q4,11,November,Asia Pacific,Australia,Clothing,Shirts,Corporate,19,201.94,3836.86,2031.38,1805.48,0.4706
2022-02-15,2022,Q1,2,February,Latin America,Argentina,Electronics,Accessories,Home Office,16,924.55,14792.8,9975.88,4816.92,0.3256
2022-07-24,2022,Q3,7,July,North America,Canada,Clothing,Pants,Corporate,16,60.84,973.44,549.83,423.61,0.4352
2022-05-21,2022,Q2,5,May,Europe,UK,Office Supplies,Paper,Corporate,10,177.65,1776.5,1310.1,466.4,0.2625
2022-12-05,2022,Q4,12,December,Asia Pacific,Japan,Electronics,Laptops,Corporate,9,850.78,7657.02,5580.64,2076.38,0.2712
2022-12-31,2022,Q4,12,December,Europe,UK,Clothing,Pants,Corporate,8,25.51,204.08,151.35,52.73,0.2584
2024-06-30,2024,Q2,6,June,Latin America,Argentina,Clothing,Pants,Home Office,19,33.68,639.92,516.59,123.33,0.1927
2022-03-17,2022,Q1,3,March,Latin America,Brazil,Office Supplies,Binders,Corporate,13,33.93,441.09,223.96,217.13,0.4923
2023-06-24,2023,Q2,6,June,Europe,UK,Furniture,Tables,Home Office,2,605.63,1211.26,962.25,249.01,0.2056
2024-08-22,2024,Q3,8,August,Latin America,Brazil,Office Supplies,Binders,Home Office,17,85.11,1446.87,911.61,535.26,0.3699
2022-12-24,2022,Q4,12,December,Europe,Germany,Office Supplies,Art Supplies,Consumer,18,30.8,554.4,299.34,255.06,0.4601
2024-09-24,2024,Q3,9,September,Latin America,Chile,Furniture,Tables,Consumer,1,515.47,515.47,431.22,84.25,0.1634
2023-12-10,2023,Q4,12,December,Europe,UK,Clothing,Pants,Consumer,6,296.53,1779.18,1121.53,657.65,0.3696
2022-04-15,2022,Q2,4,April,North America,USA,Electronics,Laptops,Home Office,15,716.7,10750.5,6063.4,4687.1,0.436
2023-06-01,2023,Q2,6,June,Latin America,Argentina,Furniture,Tables,Home Office,16,1226.92,19630.72,14692.42,4938.3,0.2516
2023-06-23,2023,Q2,6,June,Europe,Germany,Office Supplies,Art Supplies,Home Office,4,13.76,55.04,30.42,24.62,0.4473
2024-09-17,2024,Q3,9,September,Europe,France,Office Supplies,Binders,Corporate,2,87.27,174.54,138.91,35.63,0.2041
2024-10-21,2024,Q4,10,October,Asia Pacific,India,Office Supplies,Paper,Consumer,16,30.17,482.72,318.49,164.23,0.3402
2023-12-03,2023,Q4,12,December,Asia Pacific,India,Office Supplies,Paper,Corporate,11,15.85,174.35,136.05,38.3,0.2197
2024-12-29,2024,Q4,12,December,Asia Pacific,Australia,Clothing,Shirts,Home Office,3,295.31,885.93,544.93,341.0,0.3849
2023-10-06,2023,Q4,10,October,Europe,France,Furniture,Storage,Corporate,19,1431.92,27206.48,21126.87,6079.61,0.2235
2024-02-03,2024,Q1,2,February,Asia Pacific,China,Office Supplies,Binders,Home Office,16,107.15,1714.4,1423.85,290.55,0.1695
2023-09-10,2023,Q3,9,September,Latin America,Argentina,Electronics,Accessories,Corporate,15,979.38,14690.7,12431.85,2258.85,0.1538
2024-04-04,2024,Q2,4,April,North America,USA,Office Supplies,Art Supplies,Home Office,3,156.17,468.51,300.65,167.86,0.3583
2022-08-29,2022,Q3,8,August,Europe,Italy,Furniture,Chairs,Consumer,5,1083.27,5416.35,4149.88,1266.47,0.2338
2023-09-11,2023,Q3,9,September,Latin America,Brazil,Office Supplies,Paper,Corporate,7,164.94,1154.58,712.75,441.83,0.3827
2022-07-28,2022,Q3,7,July,Asia Pacific,India,Clothing,Outerwear,Home Office,13,256.29,3331.77,2450.69,881.08,0.2644
2022-07-16,2022,Q3,7,July,Asia Pacific,India,Clothing,Outerwear,Home Office,5,29.98,149.9,124.04,25.86,0.1725
2023-05-18,2023,Q2,5,May,Asia Pacific,China,Office Supplies,Art Supplies,Corporate,8,63.14,505.12,278.93,226.19,0.4478
2023-11-28,2023,Q4,11,November,North America,Mexico,Furniture,Tables,Corporate,16,1267.86,20285.76,15925.9,4359.86,0.2149
2024-02-03,2024,Q1,2,February,Latin America,Brazil,Electronics,Laptops,Consumer,17,647.02,10999.34,8331.64,2667.7,0.2425
2023-01-27,2023,Q1,1,January,Latin America,Brazil,Electronics,Phones,Corporate,8,116.25,930.0,736.34,193.66,0.2082
2023-12-14,2023,Q4,12,December,North America,Mexico,Electronics,Phones,Corporate,7,119.97,839.79,643.77,196.02,0.2334
2022-03-14,2022,Q1,3,March,Latin America,Argentina,Office Supplies,Art Supplies,Consumer,13,107.7,1400.1,1154.17,245.93,0.1757
2024-09-28,2024,Q3,9,September,Latin America,Chile,Furniture,Storage,Corporate,13,1476.6,19195.8,11227.41,7968.39,0.4151
2023-10-05,2023,Q4,10,October,North America,Canada,Furniture,Chairs,Home Office,12,511.19,6134.28,4996.7,1137.58,0.1854
2024-01-18,2024,Q1,1,January,Europe,Italy,Clothing,Pants,Home Office,2,240.96,481.92,330.28,151.64,0.3147
2023-05-27,2023,Q2,5,May,Asia Pacific,Japan,Clothing,Pants,Consumer,11,31.34,344.74,246.29,98.45,0.2856
2024-01-24,2024,Q1,1,January,Asia Pacific,India,Electronics,Laptops,Consumer,14,931.82,13045.48,9054.91,3990.57,0.3059
2024-07-19,2024,Q3,7,July,Europe,France,Furniture,Tables,Consumer,12,236.28,2835.36,2022.9,812.46,0.2865
2023-03-14,2023,Q1,3,March,Europe,UK,Electronics,Phones,Home Office,16,210.2,3363.2,2322.9,1040.3,0.3093
2022-01-15,2022,Q1,1,January,North America,Canada,Furniture,Chairs,Home Office,13,961.64,12501.32,10491.54,2009.78,0.1608
2024-08-16,2024,Q3,8,August,Asia Pacific,Japan,Clothing,Outerwear,Corporate,10,175.95,1759.5,961.94,797.56,0.4533
2023-04-10,2023,Q2,4,April,Latin America,Argentina,Furniture,Tables,Corporate,15,1034.18,15512.7,8296.37,7216.33,0.4652
2024-04-27,2024,Q2,4,April,Latin America,Brazil,Office Supplies,Art Supplies,Consumer,12,142.85,1714.2,881.18,833.02,0.486
2023-02-06,2023,Q1,2,February,North America,Mexico,Electronics,Laptops,Home Office,12,450.42,5405.04,3633.58,1771.46,0.3277
2023-04-13,2023,Q2,4,April,Asia Pacific,India,Office Supplies,Art Supplies,Consumer,2,179.97,359.94,182.63,177.31,0.4926
2024-03-09,2024,Q1,3,March,North America,Mexico,Furniture,Tables,Consumer,19,972.42,18475.98,9515.39,8960.59,0.485
2024-04-30,2024,Q2,4,April,Europe,Italy,Office Supplies,Art Supplies,Consumer,11,145.3,1598.3,1046.47,551.83,0.3453
2022-10-17,2022,Q4,10,October,Latin America,Argentina,Electronics,Phones,Consumer,18,844.1,15193.8,11871.16,3322.64,0.2187
